order,expected_use_time
4021,436.0109600781853
4022,1168.6371101904704
4023,426.4073149510598
4024,387.27575254466757
4025,386.51391959259496
4026,495.96801595107297
4027,386.51391959259496
4028,465.71738306650906
4029,326.06227948517875
4030,511.2155108860222
4031,465.71738306650906
4032,948.7181473678569
4033,101.24697976117746
4034,494.81796972378856
4035,465.71738306650906
4036,786.5294185101228
4037,154.72188155758636
4038,340.8450318640344
4039,465.71738306650906
4040,579.3678458322833
4041,341.335615036768
4042,571.9973974393802
4043,626.772270918874
4044,790.6983106201166
4045,339.0733039733125
4046,396.1663850597363
4047,441.453307210494
4048,508.7256938996901
4049,267.06879997177464
4050,702.6612579413537
4051,339.5587461025206
4052,231.98619074064803
4053,507.9785018988066
4054,511.0987343011483
4055,386.86212046782623
4056,266.59534675909885
4057,318.4682992263253
4058,668.5795410322872
4059,465.71738306650906
4060,780.8754242625118
4061,36.924901843644996
4062,228.19184585194427
4063,390.5894664903935
4064,405.03727723984974
4065,338.1349553352263
4066,569.8326375246006
4067,353.58600138325886
4068,782.1792239675041
4069,572.5763276498286
4070,581.8478233940042
4071,124.66515875648942
4072,281.02263862207434
4073,693.2020962280627
4074,932.7141846972642
4075,36.924901843644996
4076,335.4301499601329
4077,386.51391959259496
4078,485.3126433597497
4079,563.5795480778913
4080,734.1270096586297
4081,454.4068216788822
4082,342.25349411178956
4083,584.552532751174
4084,329.32086185703537
4085,472.0470164565954
4086,840.8913468979918
4087,36.924901843644996
4088,318.7804269417911
4089,361.2709149355207
4090,428.13712479532927
4091,316.48862343823134
4092,291.9272329227571
4093,336.3136360401794
4094,225.53185135729527
4095,433.4096804123149
4096,605.4363155611732
4097,389.11203996832546
4098,807.4776660645349
4099,281.02263862207434
4100,533.8791004592144
4101,381.5579749755283
4102,924.4867658080735
4103,36.924901843644996
4104,458.04413732435796
4105,380.52247009340556
4106,498.35092522619595
4107,36.924901843644996
4108,249.10261440812985
4109,589.1159335982327
4110,1270.9205274605922
4111,390.5752505872338
4112,679.8861455285509
4113,848.1009725290423
4114,793.917099006771
4115,318.4682992263253
4116,547.9256446946592
4117,618.509397386044
4118,817.1069015459526
4119,316.96832780970294
4120,154.72188155758636
4121,338.1349553352263
4122,380.52247009340556
4123,428.13712479532927
4124,467.75260497012766
4125,386.51391959259496
4126,154.72188155758636
4127,338.1349553352263
4128,405.26091936019066
4129,384.4455059065816
4130,433.4096804123149
4131,467.75260497012766
4132,339.0733039733125
4133,427.7048811840787
4134,648.7572168167308
4135,293.28729430000584
4136,342.0394997599526
4137,281.02263862207434
4138,231.11360560083588
4139,628.2393385650562
4140,702.6612579413537
4141,284.20502568804585
4142,231.98619074064803
4143,428.4724740314105
4144,470.2263692719358
4145,281.02263862207434
4146,36.924901843644996
4147,96.87005849852609
4148,96.87005849852609
4149,449.43426790553826
4150,236.41173569467873
4151,411.3054516794876
4152,334.94994667281
4153,589.1159335982327
4154,714.8918669616968
4155,679.8861455285509
4156,510.34647885013396
4157,36.924901843644996
4158,339.45693866409033
4159,335.81378465091075
4160,510.34647885013396
4161,484.50139674798555
4162,484.50139674798555
4163,351.73605716782805
4164,510.34647885013396
4165,36.924901843644996
4166,338.5185900260042
4167,283.7188497342546
4168,510.34647885013396
4169,388.7413475881385
4170,389.15497966497986
4171,388.7413475881385
4172,510.34647885013396
4173,36.924901843644996
4174,530.8342103840515
4175,397.4660355748017
4176,510.34647885013396
4177,36.924901843644996
4178,334.42941208957996
4179,598.5192582430917
4180,680.6321666760261
4181,361.88667671378295
4182,326.89745445295944
4183,36.924901843644996
4184,492.98248839009955
4185,630.3798852474149
4186,510.34647885013396
4187,361.88667671378295
4188,362.95121287957596
4189,408.5456783917368
4190,1082.144464022812
4191,571.1621788112221
4192,36.924901843644996
4193,316.96832780970294
4194,281.02263862207434
4195,316.96832780970294
4196,386.86212046782623
4197,391.4896016461074
4198,444.91017701429087
4199,225.53185135729527
4200,225.53185135729527
4201,342.0394997599526
4202,402.9591861663085
4203,348.1435447226745
4204,437.4355597222589
4205,465.71738306650906
4206,504.1660282089145
4207,316.96832780970294
4208,420.31726534626205
4209,281.02263862207434
4210,815.6550882742307
4211,101.24697976117746
4212,511.2155108860222
4213,556.3340415032715
4214,380.1741412749674
4215,530.4656479321987
4216,505.61284235935733
4217,335.4301499601329
4218,570.6553769764488
4219,465.71738306650906
4220,380.1741412749674
4221,440.0515681661374
4222,500.2714966788952
4223,337.48916145328093
4224,642.1585448059807
4225,390.5752505872338
4226,588.5411637688017
4227,471.1961089027486
4228,643.2304809543142
4229,231.98619074064803
4230,339.5587461025206
4231,975.1834176977717
4232,727.6426072799587
4233,231.98619074064803
4234,307.10523551690875
4235,381.02573359285367
4236,470.310961894706
4237,380.52247009340556
4238,395.996567198172
4239,360.6636782931431
4240,424.79676778643363
4241,648.6315755111543
4242,1114.0805606950544
4243,154.72188155758636
4244,486.1637074597436
4245,707.1964979677084
4246,612.6546385407415
4247,413.2368310457177
4248,511.7385780277974
4249,231.98619074064803
4250,399.21548047972925
4251,626.2353851212102
4252,446.3820990111511
4253,318.37467198939606
4254,430.40452768612175
4255,302.41295382332453
4256,265.4512413078882
4257,603.6526026370279
4258,622.6994454090927
4259,527.3975632181952
4260,302.41295382332453
4261,450.54836639006896
4262,873.01763422355
4263,479.6275645193662
4264,565.239342671002
4265,337.8264218511833
4266,450.88841449105735
4267,399.7365407081426
4268,654.310178575428
4269,235.49624895127027
4270,531.637687937315
4271,340.18705033008
4272,1069.2583764189076
4273,231.98619074064803
4274,96.87005849852609
4275,239.01543144390678
4276,269.3621913058924
4277,570.6553769764488
4278,527.1656012806931
4279,565.239342671002
4280,689.7331661977597
4281,96.87005849852609
4282,80.51032112263312
4283,822.3653154710894
4284,465.71738306650906
4285,296.316812567867
4286,389.3375410213864
4287,313.2615095313053
4288,471.25618633831584
4289,36.924901843644996
4290,571.9973974393802
4291,559.2858896552439
4292,1004.5136381330044
4293,129.6447427564744
4294,670.2213785440631
4295,36.924901843644996
4296,437.8590668675229
4297,463.54899300758785
4298,697.5397592843764
4299,36.924901843644996
4300,154.72188155758636
4301,220.24313203244566
4302,565.239342671002
4303,641.2466150502153
4304,654.310178575428
4305,569.2537073141522
4306,899.4982362383116
4307,616.4211187053082
4308,465.71738306650906
4309,822.3653154710894
4310,1192.9357117175985
4311,36.924901843644996
4312,496.4922688159319
4313,269.3621913058924
4314,702.6612579413537
4315,231.98619074064803
4316,121.57593578167956
4317,377.5104566078502
4318,510.34647885013396
4319,294.78846084182646
4320,282.27832560806405
4321,283.7188497342546
4322,307.10523551690875
4323,411.3054516794876
4324,702.6612579413537
4325,448.9563372018263
4326,380.52247009340556
4327,457.44572310567355
4328,1191.5504228960326
4329,36.924901843644996
4330,36.924901843644996
4331,250.97835797765535
4332,342.0394997599526
4333,487.06403454615594
4334,295.28957177542134
4335,265.8699723982543
4336,836.1568746651906
4337,36.924901843644996
4338,504.5297491664473
4339,426.9972367625525
4340,1178.2147005537713
4341,231.98619074064803
4342,386.51391959259496
4343,496.65624412808296
4344,1174.6320740518172
4345,154.72188155758636
4346,292.9562497420657
4347,465.71738306650906
4348,702.6612579413537
4349,154.72188155758636
4350,267.06879997177464
4351,36.924901843644996
4352,486.2060954189492
4353,501.79076733796404
4354,510.34647885013396
4355,338.1349553352263
4356,527.1656012806931
4357,337.8264218511833
4358,409.98077750583207
4359,242.17354647453018
4360,380.5498044447182
4361,281.02263862207434
4362,442.33909942415596
4363,465.71738306650906
4364,781.6828543291009
4365,390.5752505872338
4366,399.3164143044571
4367,639.0376364830022
4368,696.9557440768787
4369,101.24697976117746
4370,80.51032112263312
4371,299.44154219416447
4372,849.6211977623099
4373,442.33909942415596
4374,338.9699248845762
4375,387.27575254466757
4376,496.5864025315722
4377,384.1614896100559
4378,777.8817970749815
4379,36.924901843644996
4380,386.86212046782623
4381,501.79076733796404
4382,916.7652292039222
4383,338.9699248845762
4384,572.5763276498286
4385,342.8032066652584
4386,845.5388676688344
4387,231.98619074064803
4388,267.06879997177464
4389,36.924901843644996
4390,339.0733039733125
4391,377.6812793431054
4392,820.0072388515728
4393,491.4561049146743
4394,267.5523369783099
4395,154.72188155758636
4396,36.924901843644996
4397,362.50291168120253
4398,513.4955217985764
4399,80.51032112263312
4400,510.34647885013396
4401,491.4561049146743
4402,548.6378151765423
4403,491.4561049146743
4404,702.6612579413537
4405,491.4561049146743
4406,414.1421192302628
4407,464.53578354539883
4408,496.96265000560123
4409,382.4538494596356
4410,897.3398592576851
4411,154.72188155758636
4412,231.98619074064803
4413,627.815581352686
4414,781.4376310260453
4415,361.4383755154095
4416,212.542687800366
4417,400.3275226035096
4418,434.28182758277615
4419,295.5394014194309
4420,407.2708767579859
4421,532.0186773369999
4422,691.7144380787967
4423,428.65692499787195
4424,627.815581352686
4425,408.5456783917368
4426,702.6612579413537
4427,491.4561049146743
4428,432.38279268355853
4429,404.3159118958045
4430,401.89460031965046
4431,403.96771102057323
4432,478.14278999259426
4433,615.1656363787446
4434,689.5066442499942
4435,506.12337395043613
4436,510.34647885013396
4437,96.87005849852609
4438,231.11360560083588
4439,402.73425289806306
4440,564.9424605910806
4441,465.71738306650906
4442,840.2938359658008
4443,574.9993721080475
4444,404.709395878848
4445,485.4832075448513
4446,425.2923809446747
4447,418.22906730306204
4448,702.6612579413537
4449,335.4301499601329
4450,360.6636782931431
4451,383.95272964039077
4452,465.71738306650906
4453,418.22906730306204
4454,281.02263862207434
4455,381.7690016813189
4456,507.9785018988066
4457,266.59534675909885
4458,702.6612579413537
4459,339.5587461025206
4460,145.53434778768272
4461,340.8450318640344
4462,380.1741412749674
4463,80.51032112263312
4464,506.5564421203172
4465,339.0733039733125
4466,386.00307275014427
4467,485.3126433597497
4468,642.1585448059807
4469,281.02263862207434
4470,572.5763276498286
4471,426.32723853400574
4472,570.9416206013954
4473,608.4289035806797
4474,702.6612579413537
4475,154.72188155758636
4476,99.1710972306926
4477,101.24697976117746
4478,571.9973974393802
4479,465.71738306650906
4480,465.71738306650906
4481,265.4512413078882
4482,845.1251121172869
4483,571.9973974393802
4484,358.3358058321938
4485,242.17354647453018
4486,358.3358058321938
4487,817.0270888547924
4488,702.6612579413537
4489,252.50198874512927
4490,338.1349553352263
4491,724.970162858845
4492,417.84938867647884
4493,281.02263862207434
4494,400.18677288432895
4495,118.05676646994921
4496,338.1349553352263
4497,36.924901843644996
4498,504.2312097753327
4499,465.71738306650906
4500,497.40501793694676
4501,475.3845975515612
4502,972.652851564754
4503,281.02263862207434
4504,317.9885948548536
4505,494.81796972378856
4506,556.9505211704712
4507,465.71738306650906
4508,850.3732236310933
4509,36.924901843644996
4510,440.0515681661374
4511,334.94994667281
4512,510.34647885013396
4513,36.924901843644996
4514,97.30783692261501
4515,561.6771190458035
4516,782.1792239675041
4517,386.51391959259496
4518,465.71738306650906
4519,337.48916145328093
4520,436.2751799641487
4521,270.3821411917892
4522,614.3852039397859
4523,518.8168350402267
4524,844.5629053537534
4525,623.197062481098
4526,283.7188497342546
4527,420.16427981879036
4528,228.10111828455607
4529,421.6790015567658
4530,380.1741412749674
4531,571.9973974393802
4532,642.1585448059807
4533,36.924901843644996
4534,231.98619074064803
4535,171.74165155789808
4536,735.2673402924427
4537,36.924901843644996
4538,36.924901843644996
4539,363.8318376422938
4540,513.4955217985764
4541,505.0234726197193
4542,848.5710087935029
4543,36.924901843644996
4544,36.924901843644996
4545,492.98248839009955
4546,601.1815805925668
4547,342.0394997599526
4548,932.2639249966685
4549,283.7188497342546
4550,685.6403926001789
4551,548.6378151765423
4552,833.705453378387
4553,154.72188155758636
4554,362.95121287957596
4555,615.2476674503883
4556,785.4750439607311
4557,545.8417733660222
4558,548.6378151765423
4559,315.24254547264087
4560,510.34647885013396
4561,283.2493779003216
4562,380.52247009340556
4563,231.98619074064803
4564,510.34647885013396
4565,281.02263862207434
4566,231.11360560083588
4567,301.66828147241165
4568,510.34647885013396
4569,449.82706470051676
4570,341.5857245218781
4571,242.52063839021764
4572,386.8322051606542
4573,36.924901843644996
4574,668.3664611458863
4575,418.89697033813957
4576,655.6598148927192
4577,154.72188155758636
4578,231.11360560083588
4579,338.1349553352263
4580,360.6636782931431
4581,282.81615929371264
4582,356.9046183873002
4583,317.28045552516875
4584,495.8262190890606
4585,465.71738306650906
4586,337.48916145328093
4587,338.1349553352263
4588,667.1246978031335
4589,825.4804248626862
4590,380.52247009340556
4591,154.72188155758636
4592,265.8699723982543
4593,101.24697976117746
4594,231.98619074064803
4595,225.53185135729527
4596,448.9968827953504
4597,387.10069126359116
4598,342.0394997599526
4599,315.2321462772513
4600,300.84847485874536
4601,231.98619074064803
4602,352.8173681002197
4603,423.72979710006837
4604,268.0271706769917
4605,586.359395512959
4606,846.4004695059418
4607,231.98619074064803
4608,390.98888266407516
4609,559.3417942202742
4610,702.6612579413537
4611,504.0088634109052
4612,897.5916678262107
4613,299.44154219416447
4614,408.90717316908353
4615,602.9762644454037
4616,1040.5440748964193
4617,314.6435877388628
4618,96.87005849852609
4619,453.3544503865051
4620,437.5076046725204
4621,420.0445904545906
4622,649.4667059910811
4623,36.924901843644996
4624,154.72188155758636
4625,465.71738306650906
4626,702.6612579413537
4627,36.924901843644996
4628,616.0580996114131
4629,467.20150889757423
4630,870.9875161631031
4631,36.924901843644996
4632,342.25349411178956
4633,485.3126433597497
4634,650.1597398873023
4635,340.18705033008
4636,426.32723853400574
4637,211.5737819753522
4638,396.1663850597363
4639,265.4512413078882
4640,835.8682493181088
4641,200.7055948263678
4642,569.2537073141522
4643,381.52084241341333
4644,702.6612579413537
4645,281.02263862207434
4646,338.1349553352263
4647,389.4562101303842
4648,524.1659138184264
4649,399.3164143044571
4650,850.7220462546693
4651,339.0733039733125
4652,307.10523551690875
4653,96.87005849852609
4654,154.72188155758636
4655,563.8764301578127
4656,268.0271706769917
4657,265.4512413078882
4658,782.8479808071938
4659,231.98619074064803
4660,440.0515681661374
4661,410.9571228610494
4662,1335.8840959902172
4663,36.924901843644996
4664,339.0733039733125
4665,402.0609094616983
4666,440.0515681661374
4667,434.44160278516733
4668,511.0987343011483
4669,325.47701119383515
4670,231.98619074064803
4671,96.87005849852609
4672,292.5933606632412
4673,231.98619074064803
4674,259.2196126610935
4675,558.2758793063894
4676,465.71738306650906
4677,589.6943011107842
4678,1326.700411556067
4679,386.51391959259496
4680,299.44154219416447
4681,498.02803777955785
4682,417.8724915184571
4683,338.1349553352263
4684,510.34647885013396
4685,231.11360560083588
4686,369.5361061532914
4687,422.616606901087
4688,655.6598148927192
4689,281.02263862207434
4690,386.51391959259496
4691,370.9449687709155
4692,510.34647885013396
4693,36.924901843644996
4694,316.48862343823134
4695,395.59892357975
4696,510.34647885013396
4697,440.0515681661374
4698,440.95350828582815
4699,351.3524224770502
4700,386.9275516694363
4701,387.5490995127921
4702,391.4048448185695
4703,389.4562101303842
4704,511.0987343011483
4705,36.924901843644996
4706,571.7411090216706
4707,443.15147015215337
4708,696.9557440768787
4709,231.11360560083588
4710,200.7055948263678
4711,292.9562497420657
4712,337.48916145328093
4713,36.924901843644996
4714,449.43426790553826
4715,385.1121584929763
4716,80.51032112263312
4717,263.1231507495753
4718,80.51032112263312
4719,467.75260497012766
4720,526.8256840148864
4721,387.57423226181936
4722,504.1660282089145
4723,572.773666311455
4724,639.6070697798281
4725,390.99121274172813
4726,449.43426790553826
4727,338.1349553352263
4728,301.66828147241165
4729,338.1349553352263
4730,621.0000424743822
4731,537.8165160010882
4732,510.34647885013396
4733,36.924901843644996
4734,279.6422667353929
4735,389.86984220722564
4736,467.75260497012766
4737,449.43426790553826
4738,597.9259764250197
4739,526.8256840148864
4740,654.9635704564661
4741,281.02263862207434
4742,386.51391959259496
4743,411.2238216194289
4744,599.8074050287004
4745,36.924901843644996
4746,231.11360560083588
4747,627.4251770034084
4748,775.331459538613
4749,340.18705033008
4750,615.1063241957239
4751,335.20339207003383
4752,510.34647885013396
4753,386.9275516694363
4754,510.4705967661137
4755,579.8836036366678
4756,1384.1889957407195
4757,36.924901843644996
4758,386.51391959259496
4759,226.69765310141898
4760,338.77736574410295
4761,264.97778809521236
4762,283.7188497342546
4763,418.22906730306204
4764,642.1585448059807
4765,199.17398139608744
4766,338.1349553352263
4767,252.9012364721533
4768,345.38418648614754
4769,338.1349553352263
4770,449.1925649289052
4771,391.4896016461074
4772,439.70762204805595
4773,790.9215085531373
4774,655.6598148927192
4775,36.924901843644996
4776,231.98619074064803
4777,563.8764301578127
4778,789.668374663468
4779,386.51391959259496
4780,596.6128758551546
4781,820.4325241729842
4782,510.34647885013396
4783,394.11122315773673
4784,510.35439402525196
4785,36.924901843644996
4786,661.4954195164762
4787,418.6093267665436
4788,516.6165663509469
4789,340.18705033008
4790,440.61878887903686
4791,687.0364269061716
4792,759.7110331288502
4793,596.6128758551546
4794,154.72188155758636
4795,409.98077750583207
4796,937.2597041749264
4797,341.8398620349482
4798,596.6128758551546
4799,424.33456639037615
4800,563.8764301578127
4801,819.3235337791324
4802,510.34647885013396
4803,281.02263862207434
4804,197.81480469388657
4805,36.924901843644996
4806,154.72188155758636
4807,80.51032112263312
4808,267.84834260441016
4809,453.861676597502
4810,831.2239967696974
4811,339.0733039733125
4812,154.72188155758636
4813,36.924901843644996
4814,36.924901843644996
4815,101.24697976117746
4816,381.02573359285367
4817,261.7340777386464
4818,380.52247009340556
4819,248.55606956502857
4820,266.5133219755095
4821,264.97778809521236
4822,702.6612579413537
4823,99.1710972306926
4824,339.0733039733125
4825,186.22979383681988
4826,199.96772115195495
4827,309.33408965034477
4828,848.3477898058605
4829,96.29228256848666
4830,821.6168124050773
4831,425.15793986476945
4832,702.6612579413537
4833,101.24697976117746
4834,504.02230179462293
4835,465.71738306650906
4836,780.2609660925195
4837,99.1710972306926
4838,282.9002896874786
4839,80.51032112263312
4840,335.4301499601329
4841,336.63334532944873
4842,642.1585448059807
4843,145.53434778768272
4844,441.453307210494
4845,295.65246085424593
4846,927.7138650635934
4847,36.924901843644996
4848,36.924901843644996
4849,822.3653154710894
4850,755.9460631189315
4851,467.20150889757423
4852,510.34647885013396
4853,281.02263862207434
4854,451.727819664137
4855,565.239342671002
4856,344.34275396165873
4857,281.02263862207434
4858,316.96832780970294
4859,440.0515681661374
4860,654.310178575428
4861,465.71738306650906
4862,510.34647885013396
4863,36.924901843644996
4864,316.48862343823134
4865,613.8621144839029
4866,381.02573359285367
4867,199.96772115195495
4868,386.51391959259496
4869,605.4583326198356
4870,702.6612579413537
4871,414.72441090259616
4872,494.8902107309001
4873,36.924901843644996
4874,520.0815351069496
4875,323.5718542543651
4876,338.1349553352263
4877,154.72188155758636
4878,466.86606912510035
4879,385.7127439595917
4880,264.97778809521236
4881,199.96772115195495
4882,341.74924711360933
4883,381.5579749755283
4884,702.6612579413537
4885,251.93989538695018
4886,80.51032112263312
4887,354.48899349342327
4888,613.6411099733826
4889,465.71738306650906
4890,1124.5863347545574
4891,386.51391959259496
4892,510.4705967661137
4893,654.172451738105
4894,1001.7127868272511
4895,154.72188155758636
4896,265.4512413078882
4897,154.72188155758636
4898,231.11360560083588
4899,525.674662982802
4900,847.1392165729126
4901,283.2493779003216
4902,200.7055948263678
4903,390.5752505872338
4904,154.72188155758636
4905,465.71738306650906
4906,525.674662982802
4907,225.53185135729527
4908,785.7370821068372
4909,731.4440968088669
4910,368.2921085357704
4911,340.8450318640344
4912,832.516093675016
4913,36.924901843644996
4914,36.924901843644996
4915,408.3026766155331
4916,404.709395878848
4917,383.95272964039077
4918,880.1470723362692
4919,36.924901843644996
4920,36.924901843644996
4921,36.924901843644996
4922,231.11360560083588
4923,386.9275516694363
4924,465.71738306650906
4925,505.61284235935733
4926,400.48725192553053
4927,241.07439338635754
4928,702.6612579413537
4929,96.87005849852609
4930,339.0733039733125
4931,408.80499128021
4932,1156.7233083322433
4933,283.2493779003216
4934,317.9885948548536
4935,386.51391959259496
4936,443.50816117983805
4937,410.40467634531046
4938,805.2997155362709
4939,36.924901843644996
4940,566.0068481980483
4941,555.7074011010792
4942,426.6625877700871
4943,494.81796972378856
4944,622.6994454090927
4945,96.87005849852609
4946,390.99121274172813
4947,381.0744572165444
4948,599.8074050287004
4949,199.96772115195495
4950,390.99121274172813
4951,265.4512413078882
4952,433.4096804123149
4953,36.924901843644996
4954,36.924901843644996
4955,662.60622358699
4956,589.1159335982327
4957,589.1159335982327
4958,1285.365318265174
4959,335.4301499601329
4960,231.98619074064803
4961,496.5864025315722
4962,265.4512413078882
4963,241.2428465522774
4964,811.7301242526174
4965,503.62911090664596
4966,302.55269841446983
4967,36.924901843644996
4968,154.72188155758636
4969,248.08261635235277
4970,386.51391959259496
4971,411.79367938373
4972,433.4096804123149
4973,662.60622358699
4974,1111.7306092759886
4975,36.924901843644996
4976,99.1710972306926
4977,337.48916145328093
4978,436.6846455891806
4979,80.51032112263312
4980,465.71738306650906
4981,386.51391959259496
4982,266.59534675909885
4983,480.11691690864563
4984,453.536091391465
4985,440.0515681661374
4986,1305.100572258887
4987,36.924901843644996
4988,36.924901843644996
4989,444.03855728419455
4990,433.4096804123149
4991,434.44160278516733
4992,225.53185135729527
4993,36.924901843644996
4994,454.358231400136
4995,425.2923809446747
4996,426.32723853400574
4997,660.081956433495
4998,794.1259351711135
4999,95.66610348396387
5000,660.081956433495
5001,516.8720449777924
5002,510.34647885013396
5003,95.66610348396387
5004,339.0733039733125
5005,363.46136168259346
5006,948.7181473678569
5007,36.924901843644996
5008,386.4167048269856
5009,258.5940862989369
5010,1028.1930080968882
5011,96.87005849852609
5012,37.47732612850754
5013,96.87005849852609
5014,36.924901843644996
5015,352.4037360233783
5016,80.51032112263312
5017,435.3349527980888
5018,465.71738306650906
5019,381.0175789139653
5020,585.3376912565424
5021,36.924901843644996
5022,485.4832075448513
5023,382.10418811724224
5024,1140.8167485780575
5025,619.8615389633738
5026,596.0822373736967
5027,607.5460423977082
5028,702.6612579413537
5029,333.3702326742998
5030,465.71738306650906
5031,386.51391959259496
5032,1263.60506194471
5033,346.8393142596852
5034,343.1068992627988
5035,784.1192944115965
5036,225.74160963579922
5037,440.0515681661374
5038,782.5593554601121
5039,393.0315956634381
5040,281.02263862207434
5041,386.84639326484836
5042,244.73907840575473
5043,390.5752505872338
5044,319.18620767784284
5045,265.4512413078882
5046,655.6598148927192
5047,360.6636782931431
5048,465.71738306650906
5049,96.87005849852609
5050,299.44154219416447
5051,655.3034951236168
5052,437.55098332060436
5053,512.9649929487282
5054,779.5618914577407
5055,36.924901843644996
5056,154.72188155758636
5057,281.02263862207434
5058,389.11203996832546
5059,80.51032112263312
5060,337.48916145328093
5061,80.51032112263312
5062,510.34647885013396
5063,96.87005849852609
5064,97.30783692261501
5065,808.5495612577959
5066,989.2803778489318
5067,299.44154219416447
5068,640.0513559357171
5069,465.71738306650906
5070,386.9275516694363
5071,442.33909942415596
5072,846.8505912258308
5073,96.87005849852609
5074,440.0515681661374
5075,465.71738306650906
5076,784.5210936428176
5077,36.924901843644996
5078,352.4037360233783
5079,465.71738306650906
5080,358.3358058321938
5081,36.924901843644996
5082,784.1313762347455
5083,805.2148190221513
5084,801.7776767972372
5085,386.51391959259496
5086,310.1476389507558
5087,281.02263862207434
5088,440.486306905292
5089,423.0484497474089
5090,506.7941005755494
5091,231.11360560083588
5092,352.04920135697284
5093,36.924901843644996
5094,761.749843612336
5095,80.51032112263312
5096,560.0199239052594
5097,350.4135836436983
5098,837.0768225510568
5099,413.0809559289772
5100,425.2923809446747
5101,514.1347713612722
5102,784.7294281455039
5103,386.51391959259496
5104,501.79076733796404
5105,338.1349553352263
5106,844.5629053537534
5107,36.924901843644996
5108,154.72188155758636
5109,264.97778809521236
5110,386.51391959259496
5111,465.71738306650906
5112,737.4258479657267
5113,340.8450318640344
5114,380.6774047744155
5115,281.02263862207434
5116,498.4132006119629
5117,241.2428465522774
5118,393.0315956634381
5119,154.72188155758636
5120,335.6782257687157
5121,171.74165155789808
5122,226.65227770995833
5123,201.53852692945836
5124,329.0253017639211
5125,440.0515681661374
5126,338.01365883879714
5127,317.28045552516875
5128,96.87005849852609
5129,341.8398620349482
5130,354.110458361608
5131,465.71738306650906
5132,817.1069015459526
5133,36.924901843644996
5134,36.924901843644996
5135,281.02263862207434
5136,266.5133219755095
5137,265.4512413078882
5138,702.6612579413537
5139,283.2493779003216
5140,353.58454374120237
5141,390.99121274172813
5142,928.1847608190926
5143,227.45361542852316
5144,488.24071218487455
5145,591.0834915719403
5146,842.4465746242793
5147,476.015957420279
5148,36.924901843644996
5149,456.6449076926659
5150,386.51391959259496
5151,383.9398311872608
5152,334.94994667281
5153,426.2228330955058
5154,318.7804269417911
5155,154.72188155758636
5156,917.325632966871
5157,36.924901843644996
5158,300.32595913622265
5159,465.71738306650906
5160,807.4776660645349
5161,144.98544724518646
5162,386.51391959259496
5163,386.69145858383837
5164,229.90651466773986
5165,201.53852692945836
5166,937.2597041749264
5167,36.924901843644996
5168,342.25349411178956
5169,434.0782080694687
5170,732.3449136928158
5171,36.924901843644996
5172,450.9468324759156
5173,80.51032112263312
5174,989.2803778489318
5175,144.98544724518646
5176,386.86212046782623
5177,351.3524224770502
5178,672.6243770925852
5179,593.3777136159987
5180,512.4681351370141
5181,36.924901843644996
5182,36.924901843644996
5183,306.6451618866472
5184,318.4682992263253
5185,332.5349417866821
5186,861.3064130558028
5187,36.924901843644996
5188,512.4132559962113
5189,80.51032112263312
5190,511.0987343011483
5191,231.11360560083588
5192,386.86212046782623
5193,216.59810279662844
5194,336.871544449015
5195,154.72188155758636
5196,281.02263862207434
5197,378.0296081615436
5198,465.71738306650906
5199,390.99121274172813
5200,343.86792026297684
5201,36.924901843644996
5202,36.924901843644996
5203,36.924901843644996
5204,36.924901843644996
5205,282.9002896874786
5206,225.53185135729527
5207,264.97778809521236
5208,426.9972367625525
5209,404.7430174698374
5210,402.8815288868836
5211,154.72188155758636
5212,36.924901843644996
5213,507.67780941756763
5214,265.4512413078882
5215,269.3621913058924
5216,826.2969891096811
5217,340.51101105767293
5218,231.98619074064803
5219,418.89081856544186
5220,831.5768301401165
5221,283.7188497342546
5222,563.7566738874942
5223,358.3358058321938
5224,599.8074050287004
5225,154.72188155758636
5226,326.6479884766844
5227,282.5531977717912
5228,282.5531977717912
5229,423.227717302326
5230,849.7712743107953
5231,670.1606000411984
5232,823.533967271176
5233,448.44911099082935
5234,933.895856885395
5235,36.924901843644996
5236,96.87005849852609
5237,36.924901843644996
5238,111.90220523879434
5239,231.11360560083588
5240,822.3653154710894
5241,671.5916169657393
5242,80.51032112263312
5243,225.53185135729527
5244,225.53185135729527
5245,465.71738306650906
5246,801.908203060446
5247,448.44911099082935
5248,307.10523551690875
5249,229.49211978569264
5250,526.3386285443104
5251,571.9973974393802
5252,506.4621999651152
5253,391.4896016461074
5254,514.5847351061324
5255,36.924901843644996
5256,567.6250790404619
5257,465.71738306650906
5258,949.0267664860822
5259,306.1237647425049
5260,670.934618865992
5261,397.165961507277
5262,920.5290484571428
5263,281.366430446112
5264,299.44154219416447
5265,154.72188155758636
5266,36.924901843644996
5267,386.51391959259496
5268,645.7082744956607
5269,80.51032112263312
5270,265.4512413078882
5271,413.64563260054075
5272,265.4512413078882
5273,337.80666620289463
5274,702.6612579413537
5275,316.96832780970294
5276,662.2614172787409
5277,264.97778809521236
5278,513.7341210174441
5279,96.87005849852609
5280,424.10342645553277
5281,313.5910702800558
5282,576.9056440606194
5283,722.6742299873107
5284,655.6598148927192
5285,316.96832780970294
5286,362.13206040334495
5287,340.18705033008
5288,441.906787960328
5289,465.71738306650906
5290,510.34647885013396
5291,281.02263862207434
5292,386.86212046782623
5293,453.536091391465
5294,641.6355728656908
5295,101.24697976117746
5296,231.98619074064803
